type,subtype,bedroomCount,bathroomCount,province,postCode,habitableSurface,buildingCondition,facedeCount,hasTerrace,epcScore,price
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8710,103.0,JUST_RENOVATED,0.0,0,B,260000.0
APARTMENT,PENTHOUSE,2.0,1.0,West Flanders,8750,106.0,AS_NEW,4.0,1,B,395000.0
APARTMENT,DUPLEX,3.0,2.0,Brussels,1200,130.0,GOOD,2.0,1,D,475000.0
APARTMENT,APARTMENT,2.0,1.0,Flemish Brabant,3110,101.0,GOOD,0.0,1,B,358000.0
APARTMENT,DUPLEX,4.0,1.0,Limburg,3581,208.0,GOOD,0.0,1,B,365000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2830,105.0,GOOD,0.0,1,C,238000.0
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2660,78.0,GOOD,0.0,0,D,249000.0
APARTMENT,APARTMENT,5.0,2.0,Antwerp,2200,273.0,TO_RENOVATE,2.0,1,F,359000.0
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1200,52.0,AS_NEW,3.0,1,B,340000.0
APARTMENT,DUPLEX,2.0,1.0,Antwerp,2170,123.0,GOOD,4.0,0,C,255000.0
APARTMENT,APARTMENT,4.0,2.0,East Flanders,9230,131.0,0,2.0,0,C,365000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,98.0,AS_NEW,0.0,0,A,459000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8570,87.0,AS_NEW,3.0,1,A,275000.0
APARTMENT,APARTMENT,1.0,1.0,West Flanders,8420,32.0,GOOD,0.0,0,E,75000.0
APARTMENT,APARTMENT,1.0,1.0,West Flanders,8420,32.0,GOOD,0.0,0,F,87000.0
APARTMENT,GROUND_FLOOR,1.0,1.0,West Flanders,8420,32.0,AS_NEW,0.0,0,E,87000.0
APARTMENT,APARTMENT,1.0,1.0,West Flanders,8420,32.0,AS_NEW,0.0,0,D,89000.0
APARTMENT,APARTMENT,1.0,1.0,West Flanders,8420,32.0,AS_NEW,0.0,0,D,89000.0
APARTMENT,APARTMENT,1.0,1.0,West Flanders,8420,40.0,AS_NEW,0.0,0,C,99000.0
APARTMENT,APARTMENT,1.0,1.0,West Flanders,8420,32.0,AS_NEW,0.0,0,E,105000.0
APARTMENT,APARTMENT,0.0,1.0,West Flanders,8420,31.0,AS_NEW,0.0,0,E,119000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8420,46.0,AS_NEW,0.0,0,D,119000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8420,50.0,AS_NEW,0.0,0,F,149000.0
APARTMENT,GROUND_FLOOR,1.0,0.0,Antwerp,2800,79.0,JUST_RENOVATED,2.0,1,D,275000.0
APARTMENT,APARTMENT,2.0,0.0,West Flanders,8200,151.0,GOOD,0.0,0,C,370000.0
APARTMENT,DUPLEX,2.0,1.0,Antwerp,2110,144.0,AS_NEW,0.0,0,B,575000.0
APARTMENT,APARTMENT,3.0,2.0,West Flanders,8300,90.0,AS_NEW,2.0,1,B,739000.0
APARTMENT,APARTMENT,1.0,1.0,Flemish Brabant,1700,73.0,GOOD,2.0,1,A,264000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9470,90.0,GOOD,3.0,1,C,280000.0
APARTMENT,APARTMENT,4.0,4.0,West Flanders,8301,174.0,GOOD,0.0,1,C,1865000.0
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2050,133.0,JUST_RENOVATED,0.0,1,C,470000.0
APARTMENT,DUPLEX,1.0,1.0,Liège,4130,20.0,AS_NEW,0.0,0,C,127000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9032,70.0,AS_NEW,2.0,1,C,235000.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2627,75.0,TO_BE_DONE_UP,2.0,1,A,250000.0
APARTMENT,APARTMENT,1.0,1.0,Walloon Brabant,1410,50.0,AS_NEW,4.0,1,A,325000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2321,75.0,AS_NEW,3.0,1,B,349000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1180,56.0,GOOD,2.0,0,D,249000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4040,93.0,GOOD,3.0,1,C,219000.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2060,58.0,AS_NEW,2.0,1,A,230000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9060,95.0,GOOD,0.0,0,A,285000.0
APARTMENT,APARTMENT,3.0,1.0,West Flanders,8200,134.0,GOOD,0.0,1,B,289000.0
APARTMENT,APARTMENT,2.0,1.0,Namur,5100,123.0,AS_NEW,2.0,1,B,295000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9500,102.0,AS_NEW,2.0,1,A,349000.0
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9000,122.0,AS_NEW,2.0,1,A,431250.0
APARTMENT,DUPLEX,2.0,1.0,Brussels,1180,77.0,GOOD,2.0,1,F,439000.0
APARTMENT,PENTHOUSE,3.0,1.0,Brussels,1140,124.0,AS_NEW,2.0,1,C,465000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8300,84.0,JUST_RENOVATED,2.0,0,C,470000.0
APARTMENT,DUPLEX,2.0,1.0,Namur,5100,195.0,GOOD,3.0,1,C,650000.0
APARTMENT,APARTMENT,3.0,2.0,Brussels,1150,230.0,GOOD,3.0,1,C,875000.0
APARTMENT,PENTHOUSE,5.0,3.0,Brussels,1180,288.0,AS_NEW,2.0,1,D,940000.0
APARTMENT,APARTMENT,3.0,2.0,West Flanders,8300,84.0,JUST_RENOVATED,2.0,0,B,1195000.0
APARTMENT,APARTMENT,6.0,3.0,Brussels,1200,550.0,TO_RENOVATE,0.0,0,G,1390000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2140,64.0,GOOD,2.0,1,C,169000.0
APARTMENT,APARTMENT,2.0,2.0,West Flanders,8370,87.0,GOOD,2.0,1,B,239000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2830,90.0,AS_NEW,2.0,1,B,297000.0
APARTMENT,APARTMENT,2.0,1.0,Hainaut,7134,146.0,JUST_RENOVATED,3.0,0,B,250000.0
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9200,65.0,0,2.0,1,A,215400.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4680,70.0,TO_BE_DONE_UP,2.0,1,C,165000.0
APARTMENT,LOFT,2.0,1.0,East Flanders,9520,104.0,GOOD,0.0,1,C,175000.0
APARTMENT,GROUND_FLOOR,3.0,1.0,Antwerp,2060,67.0,GOOD,2.0,1,B,199000.0
APARTMENT,APARTMENT,0.0,1.0,East Flanders,9000,49.0,GOOD,0.0,0,A,267500.0
APARTMENT,APARTMENT,0.0,1.0,East Flanders,9000,48.0,GOOD,0.0,0,A,275000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9052,92.0,JUST_RENOVATED,0.0,0,B,329000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2830,65.0,0,0.0,1,C,239500.0
APARTMENT,APARTMENT,2.0,2.0,West Flanders,8300,78.0,AS_NEW,2.0,1,B,845000.0
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9200,84.0,GOOD,2.0,1,B,195000.0
APARTMENT,DUPLEX,1.0,1.0,Flemish Brabant,3000,52.0,GOOD,2.0,1,C,269000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9140,91.0,GOOD,0.0,1,A,325000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4100,98.0,AS_NEW,4.0,0,B,214000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4100,87.0,AS_NEW,4.0,0,B,214000.0
APARTMENT,DUPLEX,3.0,2.0,Brussels,1180,166.0,0,2.0,1,C,895000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8620,80.0,GOOD,0.0,0,D,319000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1150,125.0,TO_BE_DONE_UP,2.0,1,C,460000.0
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2018,158.0,AS_NEW,0.0,1,B,697000.0
APARTMENT,APARTMENT,3.0,2.0,West Flanders,8301,145.0,AS_NEW,0.0,1,C,1475000.0
APARTMENT,GROUND_FLOOR,1.0,1.0,Hainaut,7134,61.0,TO_RENOVATE,0.0,0,F,85000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2300,144.0,0,2.0,0,B,225000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2570,104.0,AS_NEW,2.0,1,B,275000.0
APARTMENT,PENTHOUSE,2.0,1.0,Antwerp,2223,141.0,0,0.0,1,0,349000.0
APARTMENT,APARTMENT,2.0,1.0,Hainaut,6220,70.0,GOOD,4.0,0,F,195000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2800,74.0,TO_BE_DONE_UP,2.0,0,B,219000.0
APARTMENT,APARTMENT,2.0,2.0,Limburg,3500,0.0,GOOD,0.0,1,B,430000.0
APARTMENT,DUPLEX,3.0,1.0,Brussels,1190,142.0,JUST_RENOVATED,0.0,0,D,445000.0
APARTMENT,KOT,0.0,1.0,Flemish Brabant,3000,12.0,AS_NEW,0.0,0,A,205000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8400,100.0,AS_NEW,3.0,0,B,310000.0
APARTMENT,FLAT_STUDIO,1.0,1.0,West Flanders,8400,40.0,TO_RENOVATE,0.0,1,F,99500.0
APARTMENT,APARTMENT,1.0,0.0,Luxembourg,6700,41.0,TO_BE_DONE_UP,0.0,0,E,140000.0
APARTMENT,FLAT_STUDIO,1.0,1.0,Antwerp,2140,32.0,JUST_RENOVATED,2.0,0,B,149000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4690,100.0,GOOD,3.0,0,C,149000.0
APARTMENT,DUPLEX,1.0,1.0,Walloon Brabant,1300,55.0,GOOD,3.0,0,C,169000.0
APARTMENT,APARTMENT,1.0,1.0,Walloon Brabant,1300,51.0,GOOD,3.0,0,C,179000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9230,68.0,GOOD,2.0,1,B,185000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2100,90.0,GOOD,2.0,1,B,199000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Antwerp,2900,76.0,GOOD,2.0,1,A,219000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8400,97.0,TO_RENOVATE,0.0,1,C,219000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8450,66.0,GOOD,0.0,1,B,219000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1140,68.0,GOOD,0.0,1,D,225000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2020,75.0,AS_NEW,2.0,1,B,229000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2640,89.0,GOOD,2.0,1,C,235000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2060,64.0,GOOD,2.0,1,B,239000.0
APARTMENT,APARTMENT,3.0,1.0,Luxembourg,6700,100.0,GOOD,2.0,0,D,239000.0
APARTMENT,APARTMENT,2.0,2.0,Antwerp,2600,104.0,GOOD,0.0,1,C,245000.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2800,57.0,JUST_RENOVATED,2.0,0,C,245000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1190,98.0,TO_BE_DONE_UP,2.0,1,G,275000.0
APARTMENT,DUPLEX,2.0,2.0,Antwerp,2000,75.0,TO_BE_DONE_UP,2.0,0,C,275000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2850,87.0,AS_NEW,2.0,1,A,280000.0
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2018,96.0,TO_RENOVATE,4.0,1,E,285000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2170,81.0,AS_NEW,3.0,1,C,289000.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2000,90.0,GOOD,3.0,1,B,290000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8400,88.0,TO_BE_DONE_UP,0.0,1,B,297500.0
APARTMENT,APARTMENT,2.0,1.0,Luxembourg,6700,82.0,GOOD,2.0,1,C,300000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9100,89.0,AS_NEW,2.0,1,A,305000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8370,70.0,GOOD,2.0,1,A,315000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8430,80.0,GOOD,2.0,1,B,325000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Antwerp,2600,100.0,JUST_RENOVATED,2.0,1,C,329000.0
APARTMENT,APARTMENT,6.0,2.0,Antwerp,2300,300.0,TO_RENOVATE,3.0,1,E,349000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1180,100.0,GOOD,3.0,1,E,360000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2640,110.0,GOOD,0.0,1,A,375000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2640,110.0,GOOD,0.0,1,A,375000.0
APARTMENT,APARTMENT,3.0,2.0,West Flanders,8370,92.0,GOOD,2.0,1,B,378000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1190,112.0,AS_NEW,2.0,1,B,389000.0
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2100,120.0,GOOD,0.0,1,B,425000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1180,123.0,JUST_RENOVATED,2.0,1,F,569000.0
APARTMENT,APARTMENT,2.0,2.0,West Flanders,8301,96.0,JUST_RENOVATED,1.0,1,B,598000.0
APARTMENT,APARTMENT,4.0,2.0,Brussels,1150,202.0,TO_BE_DONE_UP,0.0,1,F,695000.0
APARTMENT,APARTMENT,3.0,0.0,West Flanders,8300,76.0,JUST_RENOVATED,2.0,1,B,815000.0
APARTMENT,APARTMENT,3.0,2.0,Brussels,1180,243.0,AS_NEW,4.0,1,C,1650000.0
APARTMENT,APARTMENT,3.0,1.0,Limburg,3500,280.0,AS_NEW,0.0,1,C,2150000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2390,85.0,GOOD,4.0,1,B,319900.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4910,115.0,GOOD,3.0,1,F,270000.0
APARTMENT,APARTMENT,3.0,3.0,West Flanders,8300,121.0,JUST_RENOVATED,3.0,0,B,1345000.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2140,68.0,GOOD,2.0,1,B,179900.0
APARTMENT,APARTMENT,1.0,1.0,Hainaut,7090,96.0,GOOD,2.0,0,D,185000.0
APARTMENT,GROUND_FLOOR,1.0,1.0,East Flanders,9940,80.0,AS_NEW,2.0,1,0,295000.0
APARTMENT,GROUND_FLOOR,1.0,1.0,East Flanders,9940,80.0,AS_NEW,2.0,1,0,295000.0
APARTMENT,APARTMENT,1.0,0.0,Limburg,3830,0.0,0,0.0,0,C,149000.0
APARTMENT,APARTMENT,2.0,2.0,West Flanders,8670,0.0,0,0.0,1,C,995000.0
APARTMENT,APARTMENT,3.0,1.0,West Flanders,8750,97.0,GOOD,0.0,1,B,279500.0
APARTMENT,APARTMENT,3.0,1.0,Liège,4100,123.0,JUST_RENOVATED,4.0,1,D,239000.0
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9700,109.0,GOOD,0.0,0,A,435000.0
APARTMENT,APARTMENT,4.0,0.0,Brussels,1180,150.0,TO_RENOVATE,4.0,0,G,445000.0
APARTMENT,FLAT_STUDIO,0.0,1.0,Antwerp,2018,38.0,GOOD,2.0,0,D,143000.0
APARTMENT,FLAT_STUDIO,0.0,1.0,West Flanders,8430,44.0,GOOD,0.0,1,D,144000.0
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,74.0,AS_NEW,0.0,1,C,385000.0
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2900,130.0,0,2.0,1,B,395000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8620,70.0,0,2.0,1,E,659000.0
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9880,79.0,GOOD,0.0,1,0,277000.0
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9880,90.0,GOOD,0.0,1,0,299500.0
APARTMENT,APARTMENT,3.0,2.0,East Flanders,9800,130.0,AS_NEW,4.0,1,A,560000.0
APARTMENT,GROUND_FLOOR,2.0,0.0,Hainaut,7190,106.0,AS_NEW,0.0,1,A,276090.0
APARTMENT,GROUND_FLOOR,2.0,0.0,Hainaut,7190,107.0,AS_NEW,0.0,1,A,281261.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9050,90.0,AS_NEW,0.0,1,C,310000.0
APARTMENT,PENTHOUSE,3.0,0.0,Hainaut,7190,131.0,AS_NEW,0.0,1,A,367090.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8700,68.0,GOOD,0.0,1,A,229000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8420,48.0,TO_BE_DONE_UP,0.0,0,E,89000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Hainaut,7500,85.0,GOOD,0.0,1,C,129000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9900,100.0,GOOD,2.0,1,A,249000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Antwerp,2430,110.0,AS_NEW,0.0,1,C,299000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8301,65.0,GOOD,0.0,1,B,395000.0
APARTMENT,APARTMENT,3.0,2.0,Hainaut,7500,185.0,AS_NEW,2.0,0,B,645000.0
APARTMENT,APARTMENT,1.0,1.0,West Flanders,8420,35.0,GOOD,0.0,1,D,85000.0
APARTMENT,APARTMENT,3.0,2.0,Antwerp,2640,117.0,0,2.0,1,A,455000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4141,94.0,0,2.0,1,A,305000.0
APARTMENT,DUPLEX,3.0,1.0,West Flanders,8370,142.0,JUST_RENOVATED,0.0,1,B,425000.0
APARTMENT,APARTMENT,1.0,1.0,Liège,4102,56.0,0,2.0,0,D,79000.0
APARTMENT,DUPLEX,2.0,1.0,East Flanders,9112,75.0,GOOD,0.0,1,F,199000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2060,110.0,JUST_RENOVATED,2.0,0,C,249500.0
APARTMENT,PENTHOUSE,1.0,1.0,Antwerp,2500,85.0,AS_NEW,2.0,1,A,279000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2500,85.0,AS_NEW,2.0,1,A,289000.0
APARTMENT,APARTMENT,1.0,1.0,West Flanders,8400,54.0,GOOD,0.0,1,C,139000.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2600,76.0,GOOD,2.0,1,C,235000.0
APARTMENT,PENTHOUSE,2.0,2.0,East Flanders,9620,100.0,JUST_RENOVATED,0.0,1,C,249000.0
APARTMENT,APARTMENT,1.0,1.0,Walloon Brabant,1410,43.0,AS_NEW,0.0,0,C,260000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9960,79.0,AS_NEW,2.0,1,B,290000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9968,79.0,AS_NEW,2.0,1,B,290000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1200,101.0,GOOD,3.0,1,E,345000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2845,100.0,GOOD,2.0,1,B,379000.0
APARTMENT,GROUND_FLOOR,3.0,1.0,East Flanders,9000,92.0,AS_NEW,2.0,1,B,379000.0
APARTMENT,GROUND_FLOOR,4.0,1.0,Walloon Brabant,1495,160.0,GOOD,4.0,0,B,385000.0
APARTMENT,APARTMENT,2.0,2.0,Brussels,1150,140.0,GOOD,0.0,1,D,450000.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1150,113.0,GOOD,4.0,1,D,475000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8300,75.0,GOOD,2.0,0,B,629000.0
APARTMENT,DUPLEX,3.0,2.0,West Flanders,8300,100.0,JUST_RENOVATED,2.0,1,B,845000.0
APARTMENT,APARTMENT,3.0,2.0,West Flanders,8300,106.0,JUST_RENOVATED,2.0,1,B,1125000.0
APARTMENT,APARTMENT,3.0,2.0,West Flanders,8300,98.0,AS_NEW,0.0,1,0,1795000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8420,47.0,AS_NEW,0.0,0,D,112000.0
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9000,18.0,GOOD,2.0,0,C,129000.0
APARTMENT,APARTMENT,2.0,1.0,Limburg,3500,75.0,GOOD,0.0,0,C,264000.0
APARTMENT,APARTMENT,2.0,2.0,West Flanders,8300,91.0,JUST_RENOVATED,2.0,1,A,585000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9200,84.0,0,2.0,1,A,249000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1190,72.0,AS_NEW,2.0,1,B,259500.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2200,78.0,0,4.0,1,A+,263000.0
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2200,112.0,0,4.0,1,A+,345000.0
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2200,113.0,0,4.0,1,A+,375000.0
APARTMENT,PENTHOUSE,3.0,2.0,Brussels,1140,104.0,AS_NEW,3.0,1,A,499000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9420,94.0,TO_RESTORE,0.0,0,D,219000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1180,90.0,TO_BE_DONE_UP,2.0,1,E,340000.0
APARTMENT,APARTMENT,2.0,2.0,Brussels,1140,95.0,AS_NEW,2.0,1,C,405000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8430,86.0,JUST_RENOVATED,0.0,0,C,485000.0
APARTMENT,APARTMENT,2.0,1.0,Hainaut,7141,80.0,GOOD,2.0,0,G,149000.0
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1150,33.0,GOOD,2.0,0,C,179000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2830,74.0,0,0.0,1,B,248500.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2830,74.0,0,0.0,1,B,248500.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8660,0.0,GOOD,0.0,0,D,250000.0
APARTMENT,APARTMENT,0.0,0.0,East Flanders,9000,382.0,0,0.0,0,0,750000.0
APARTMENT,APARTMENT,3.0,2.0,Antwerp,2000,122.0,AS_NEW,3.0,1,A,1200000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9400,95.0,GOOD,2.0,1,B,225000.0
APARTMENT,APARTMENT,1.0,1.0,West Flanders,8400,80.0,JUST_RENOVATED,0.0,1,A,249000.0
APARTMENT,GROUND_FLOOR,2.0,2.0,Brussels,1180,107.0,AS_NEW,0.0,1,A,650000.0
APARTMENT,PENTHOUSE,3.0,2.0,Brussels,1180,220.0,AS_NEW,3.0,1,B,790000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Antwerp,2650,71.0,0,0.0,0,E,259000.0
APARTMENT,DUPLEX,1.0,1.0,Antwerp,2570,95.0,0,2.0,0,A,295000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9290,107.0,GOOD,2.0,1,B,289000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1150,81.0,TO_RENOVATE,2.0,1,F,299000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1190,90.0,TO_RENOVATE,2.0,1,F,285000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8540,85.0,GOOD,0.0,1,C,199000.0
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2100,112.0,AS_NEW,2.0,1,B,229000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4460,173.0,JUST_RENOVATED,4.0,1,C,275000.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2390,169.0,JUST_RENOVATED,4.0,1,B,349000.0
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2630,109.0,GOOD,0.0,1,A,399000.0
APARTMENT,APARTMENT,1.0,1.0,West Flanders,8790,65.0,AS_NEW,2.0,1,A,225000.0
APARTMENT,APARTMENT,3.0,2.0,Walloon Brabant,1300,155.0,TO_RENOVATE,2.0,1,D,275000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8300,75.0,GOOD,0.0,0,B,629000.0
APARTMENT,APARTMENT,1.0,1.0,Hainaut,7700,84.0,0,0.0,1,B,169000.0
APARTMENT,APARTMENT,2.0,1.0,Liège,4000,76.0,GOOD,3.0,0,C,165000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2170,79.0,TO_RENOVATE,3.0,1,B,159000.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2100,67.0,TO_BE_DONE_UP,3.0,1,C,165000.0
APARTMENT,APARTMENT,1.0,1.0,West Flanders,8400,62.0,TO_BE_DONE_UP,0.0,0,C,167000.0
APARTMENT,APARTMENT,3.0,1.0,Antwerp,2300,111.0,GOOD,0.0,1,B,174000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1120,60.0,GOOD,2.0,1,F,179000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Antwerp,2100,72.0,TO_RENOVATE,2.0,0,F,179000.0
APARTMENT,APARTMENT,1.0,1.0,West Flanders,8400,52.0,TO_BE_DONE_UP,0.0,1,B,179000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9100,61.0,GOOD,2.0,1,C,179000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2530,78.0,TO_BE_DONE_UP,2.0,0,B,184000.0
APARTMENT,APARTMENT,3.0,0.0,Luxembourg,6790,94.0,GOOD,2.0,0,E,189000.0
APARTMENT,APARTMENT,1.0,1.0,West Flanders,8370,50.0,TO_RENOVATE,2.0,1,D,189000.0
APARTMENT,APARTMENT,1.0,1.0,West Flanders,8370,55.0,GOOD,2.0,1,B,198000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2640,79.0,GOOD,2.0,1,C,199000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,West Flanders,8400,62.0,TO_BE_DONE_UP,0.0,1,D,199000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8400,87.0,TO_BE_DONE_UP,0.0,1,B,209000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9051,106.0,GOOD,2.0,1,B,215000.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1180,60.0,AS_NEW,2.0,0,E,219000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2870,112.0,GOOD,3.0,1,D,224000.0
APARTMENT,FLAT_STUDIO,1.0,1.0,Brussels,1190,50.0,AS_NEW,2.0,1,B,225000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2060,85.0,GOOD,2.0,1,B,229000.0
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9300,61.0,GOOD,0.0,1,A,232000.0
APARTMENT,APARTMENT,2.0,1.0,Antwerp,2660,71.0,GOOD,0.0,1,A,235000.0
APARTMENT,FLAT_STUDIO,1.0,1.0,East Flanders,9100,63.0,AS_NEW,2.0,1,A,235000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9308,92.0,GOOD,2.0,1,B,239000.0
APARTMENT,APARTMENT,1.0,1.0,Antwerp,2600,61.0,GOOD,0.0,1,C,245000.0
APARTMENT,GROUND_FLOOR,1.0,1.0,Antwerp,2170,87.0,JUST_RENOVATED,2.0,0,C,247000.0
APARTMENT,APARTMENT,2.0,1.0,West Flanders,8400,106.0,JUST_RENOVATED,0.0,1,B,248000.0
