type,subtype,bedroomCount,bathroomCount,province,postCode,habitableSurface,buildingCondition,facedeCount,hasTerrace,epcScore,price,price_per_m2
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,56.0,GOOD,2.0,1,B,295000.0,5267.86
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,123.0,GOOD,2.0,1,A,695000.0,5650.41
APARTMENT,APARTMENT,3.0,2.0,East Flanders,9000,137.0,AS_NEW,2.0,1,B,750000.0,5474.45
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,91.0,AS_NEW,2.0,0,C,220000.0,2417.58
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,83.0,GOOD,2.0,0,B,449000.0,5409.64
APARTMENT,PENTHOUSE,4.0,4.0,East Flanders,9000,420.0,GOOD,2.0,1,B,2670000.0,6357.14
APARTMENT,APARTMENT,3.0,0.0,East Flanders,9000,170.0,GOOD,2.0,1,B,1045000.0,6147.06
APARTMENT,APARTMENT,3.0,2.0,East Flanders,9000,124.0,GOOD,2.0,1,B,419000.0,3379.03
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,179.0,GOOD,2.0,0,B,765000.0,4273.74
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,106.0,GOOD,2.0,1,B,590000.0,5566.04
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,69.0,GOOD,2.0,0,F,195000.0,2826.09
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,69.0,TO_BE_DONE_UP,2.0,0,E,204000.0,2956.52
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,90.0,GOOD,1.0,1,B,344000.0,3822.22
APARTMENT,PENTHOUSE,2.0,1.0,East Flanders,9000,171.0,GOOD,2.0,1,B,1098000.0,6421.05
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,91.0,GOOD,2.0,0,D,349000.0,3835.16
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,108.0,AS_NEW,2.0,1,B,374383.0,3466.51
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,91.0,GOOD,2.0,1,A,399000.0,4384.62
APARTMENT,APARTMENT,6.0,0.0,East Flanders,9000,185.0,GOOD,2.0,1,C,550000.0,2972.97
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,108.0,AS_NEW,2.0,1,B,447500.0,4143.52
APARTMENT,APARTMENT,2.0,2.0,East Flanders,9000,133.0,GOOD,2.0,1,B,785000.0,5902.26
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9000,131.0,AS_NEW,3.0,0,B,404728.0,3089.53
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,74.0,GOOD,2.0,1,B,159000.0,2148.65
APARTMENT,APARTMENT,4.0,2.0,East Flanders,9000,203.0,GOOD,2.0,1,B,1031700.0,5082.27
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9000,64.0,GOOD,2.0,0,C,220000.0,3437.5
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,100.0,GOOD,2.0,0,B,435000.0,4350.0
APARTMENT,LOFT,2.0,0.0,East Flanders,9000,160.0,GOOD,2.0,1,B,835000.0,5218.75
APARTMENT,SERVICE_FLAT,2.0,1.0,East Flanders,9000,106.0,GOOD,2.0,1,B,365000.0,3443.4
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9000,62.0,GOOD,2.0,1,B,395000.0,6370.97
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,110.0,GOOD,2.0,1,B,650000.0,5909.09
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,91.0,AS_NEW,3.0,0,F,180000.0,1978.02
APARTMENT,APARTMENT,0.0,1.0,East Flanders,9000,61.0,AS_NEW,2.0,1,B,306094.0,5017.93
APARTMENT,PENTHOUSE,3.0,2.0,East Flanders,9000,217.0,GOOD,2.0,1,B,1291000.0,5949.31
APARTMENT,KOT,0.0,0.0,East Flanders,9000,91.0,GOOD,2.0,0,B,160000.0,1758.24
APARTMENT,FLAT_STUDIO,0.0,1.0,East Flanders,9000,91.0,GOOD,2.0,0,C,165000.0,1813.19
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9000,163.0,GOOD,2.0,1,B,912500.0,5598.16
APARTMENT,FLAT_STUDIO,0.0,0.0,East Flanders,9000,91.0,GOOD,2.0,0,B,160000.0,1758.24
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,91.0,GOOD,2.0,0,B,388500.0,4269.23
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,91.0,GOOD,2.0,0,B,388500.0,4269.23
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,91.0,GOOD,2.0,1,B,240000.0,2637.36
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,91.0,GOOD,2.0,0,B,398500.0,4379.12
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,91.0,GOOD,2.0,0,B,388500.0,4269.23
APARTMENT,FLAT_STUDIO,1.0,0.0,East Flanders,9000,91.0,GOOD,2.0,0,B,100000.0,1098.9
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,91.0,GOOD,2.0,0,B,388500.0,4269.23
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9000,91.0,GOOD,2.0,0,C,145000.0,1593.41
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,65.0,GOOD,2.0,1,B,225000.0,3461.54
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9000,100.0,TO_BE_DONE_UP,2.0,1,B,450000.0,4500.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,89.0,GOOD,2.0,1,B,295000.0,3314.61
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,100.0,TO_BE_DONE_UP,2.0,1,C,322000.0,3220.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,88.0,GOOD,2.0,0,B,338000.0,3840.91
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,80.0,GOOD,2.0,1,B,259000.0,3237.5
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9000,110.0,GOOD,2.0,1,B,398000.0,3618.18
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,67.0,GOOD,2.0,0,B,219500.0,3276.12
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,94.0,JUST_RENOVATED,2.0,0,A,349000.0,3712.77
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,82.0,JUST_RENOVATED,2.0,0,B,330000.0,4024.39
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,112.0,GOOD,2.0,1,B,420000.0,3750.0
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,86.0,AS_NEW,2.0,0,A,395000.0,4593.02
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9000,125.0,JUST_RENOVATED,2.0,1,B,399000.0,3192.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,100.0,GOOD,2.0,1,C,310000.0,3100.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,87.0,GOOD,2.0,1,B,425000.0,4885.06
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,45.0,GOOD,2.0,0,C,215000.0,4777.78
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,39.0,TO_BE_DONE_UP,2.0,0,C,165000.0,4230.77
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,32.0,GOOD,1.0,1,B,171000.0,5343.75
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,75.0,GOOD,2.0,1,B,189000.0,2520.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,144.0,AS_NEW,2.0,1,C,474900.0,3297.92
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,55.0,GOOD,2.0,1,A,295000.0,5363.64
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,75.0,AS_NEW,2.0,1,A,349000.0,4653.33
APARTMENT,PENTHOUSE,3.0,2.0,East Flanders,9000,162.0,AS_NEW,2.0,1,A,698000.0,4308.64
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,60.0,TO_BE_DONE_UP,2.0,0,C,164800.0,2746.67
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,60.0,JUST_RENOVATED,2.0,1,A,350000.0,5833.33
APARTMENT,FLAT_STUDIO,1.0,0.0,East Flanders,9000,91.0,GOOD,2.0,0,B,235000.0,2582.42
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,60.0,TO_BE_DONE_UP,2.0,0,C,172800.0,2880.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,91.0,GOOD,2.0,1,B,169000.0,1857.14
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,79.0,GOOD,2.0,0,B,242000.0,3063.29
APARTMENT,APARTMENT,4.0,1.0,East Flanders,9000,182.0,GOOD,2.0,0,B,535000.0,2939.56
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,97.0,GOOD,2.0,1,A,310000.0,3195.88
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,91.0,GOOD,2.0,0,B,153000.0,1681.32
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,94.0,AS_NEW,2.0,1,A,419000.0,4457.45
APARTMENT,APARTMENT,0.0,0.0,East Flanders,9000,84.0,GOOD,2.0,0,A,345000.0,4107.14
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,28.0,GOOD,2.0,0,C,179000.0,6392.86
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,73.0,AS_NEW,2.0,1,A,275000.0,3767.12
APARTMENT,GROUND_FLOOR,2.0,1.0,East Flanders,9000,107.0,GOOD,2.0,0,C,425000.0,3971.96
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,87.0,AS_NEW,2.0,1,A,459000.0,5275.86
APARTMENT,DUPLEX,3.0,1.0,East Flanders,9000,103.0,GOOD,2.0,0,B,325000.0,3155.34
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,91.0,GOOD,2.0,0,A,369000.0,4054.95
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,52.0,GOOD,2.0,0,B,285000.0,5480.77
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,67.0,AS_NEW,2.0,1,B,330000.0,4925.37
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9000,97.0,AS_NEW,2.0,1,B,399000.0,4113.4
APARTMENT,FLAT_STUDIO,0.0,1.0,East Flanders,9000,91.0,AS_NEW,2.0,1,B,260000.0,2857.14
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9000,34.0,AS_NEW,2.0,0,D,165000.0,4852.94
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,75.0,GOOD,2.0,1,B,299000.0,3986.67
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9000,154.0,GOOD,2.0,0,D,355000.0,2305.19
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,146.0,GOOD,2.0,1,A,850000.0,5821.92
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9000,29.0,GOOD,2.0,0,B,189000.0,6517.24
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,97.0,GOOD,2.0,0,B,345000.0,3556.7
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,50.0,AS_NEW,2.0,1,B,249000.0,4980.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,86.0,TO_BE_DONE_UP,2.0,1,B,290000.0,3372.09
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,43.0,GOOD,2.0,1,C,117000.0,2720.93
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9000,122.0,GOOD,2.0,1,B,389000.0,3188.52
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,107.0,GOOD,2.0,0,C,382000.0,3570.09
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,63.0,AS_NEW,2.0,1,A,310000.0,4920.63
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,116.0,GOOD,2.0,1,B,840000.0,7241.38
APARTMENT,APARTMENT,2.0,5.0,East Flanders,9000,91.0,TO_BE_DONE_UP,2.0,1,E,1250000.0,13736.26
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,93.0,AS_NEW,2.0,0,B,499000.0,5365.59
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9000,110.0,GOOD,2.0,0,C,495000.0,4500.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,76.0,JUST_RENOVATED,2.0,1,A,319000.0,4197.37
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,90.0,JUST_RENOVATED,2.0,1,B,339500.0,3772.22
APARTMENT,FLAT_STUDIO,1.0,1.0,East Flanders,9000,13.0,JUST_RENOVATED,2.0,0,A,149000.0,11461.54
APARTMENT,FLAT_STUDIO,1.0,1.0,East Flanders,9000,13.0,JUST_RENOVATED,2.0,0,A,175000.0,13461.54
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,54.0,JUST_RENOVATED,2.0,0,A,258000.0,4777.78
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,105.0,GOOD,1.0,1,C,409000.0,3895.24
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,61.0,GOOD,2.0,1,D,279000.0,4573.77
APARTMENT,SERVICE_FLAT,1.0,1.0,East Flanders,9000,67.0,GOOD,2.0,1,A,299000.0,4462.69
APARTMENT,SERVICE_FLAT,2.0,1.0,East Flanders,9000,86.0,GOOD,2.0,0,B,369000.0,4290.7
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9000,105.0,GOOD,2.0,1,C,395000.0,3761.9
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,98.0,GOOD,2.0,0,B,349900.0,3570.41
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,91.0,GOOD,2.0,1,B,355000.0,3901.1
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9000,130.0,JUST_RENOVATED,2.0,1,B,725000.0,5576.92
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,101.0,GOOD,2.0,1,B,345000.0,3415.84
APARTMENT,PENTHOUSE,3.0,2.0,East Flanders,9000,127.0,AS_NEW,2.0,1,B,549500.0,4326.77
APARTMENT,FLAT_STUDIO,1.0,1.0,East Flanders,9000,18.0,JUST_RENOVATED,2.0,0,A,129000.0,7166.67
APARTMENT,FLAT_STUDIO,1.0,1.0,East Flanders,9000,17.0,JUST_RENOVATED,2.0,0,A,135000.0,7941.18
APARTMENT,FLAT_STUDIO,1.0,1.0,East Flanders,9000,31.0,JUST_RENOVATED,2.0,0,A,155000.0,5000.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,81.0,GOOD,2.0,1,E,269000.0,3320.99
APARTMENT,FLAT_STUDIO,1.0,1.0,East Flanders,9000,59.0,AS_NEW,1.0,1,B,285000.0,4830.51
APARTMENT,FLAT_STUDIO,0.0,1.0,East Flanders,9000,20.0,GOOD,2.0,0,C,155000.0,7750.0
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,44.0,AS_NEW,2.0,1,B,275000.0,6250.0
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,67.0,GOOD,2.0,0,C,309000.0,4611.94
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,79.0,AS_NEW,2.0,1,B,390000.0,4936.71
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,89.0,AS_NEW,2.0,1,B,250000.0,2808.99
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,111.0,GOOD,2.0,1,A,349000.0,3144.14
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,122.0,GOOD,2.0,1,A,405000.0,3319.67
APARTMENT,APARTMENT,2.0,2.0,East Flanders,9000,111.0,AS_NEW,3.0,1,B,570000.0,5135.14
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9000,133.0,GOOD,2.0,1,B,350000.0,2631.58
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,102.0,JUST_RENOVATED,2.0,1,A,298000.0,2921.57
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,135.0,AS_NEW,2.0,1,B,595000.0,4407.41
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,55.0,AS_NEW,2.0,1,C,240000.0,4363.64
APARTMENT,FLAT_STUDIO,1.0,1.0,East Flanders,9000,37.0,TO_RENOVATE,2.0,0,D,139000.0,3756.76
APARTMENT,FLAT_STUDIO,1.0,1.0,East Flanders,9000,31.0,JUST_RENOVATED,2.0,0,D,179000.0,5774.19
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,86.0,GOOD,2.0,1,D,315000.0,3662.79
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,86.0,GOOD,2.0,1,B,290000.0,3372.09
APARTMENT,PENTHOUSE,3.0,1.0,East Flanders,9000,203.0,AS_NEW,3.0,1,B,475000.0,2339.9
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9000,55.0,AS_NEW,2.0,1,C,240000.0,4363.64
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,99.0,AS_NEW,2.0,1,A,384500.0,3883.84
APARTMENT,DUPLEX,2.0,2.0,East Flanders,9000,84.0,GOOD,3.0,1,C,479000.0,5702.38
APARTMENT,PENTHOUSE,3.0,2.0,East Flanders,9000,169.0,AS_NEW,3.0,1,B,949000.0,5615.38
APARTMENT,DUPLEX,1.0,1.0,East Flanders,9000,103.0,AS_NEW,2.0,1,C,450000.0,4368.93
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,51.0,TO_BE_DONE_UP,2.0,1,B,240000.0,4705.88
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,65.0,GOOD,2.0,1,B,285000.0,4384.62
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,93.0,GOOD,2.0,0,B,295000.0,3172.04
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,110.0,GOOD,2.0,0,C,238000.0,2163.64
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,69.0,GOOD,2.0,0,C,240000.0,3478.26
APARTMENT,DUPLEX,3.0,1.0,East Flanders,9000,100.0,GOOD,2.0,0,B,340000.0,3400.0
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,65.0,GOOD,2.0,1,B,298000.0,4584.62
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,91.0,GOOD,2.0,1,B,360000.0,3956.04
APARTMENT,DUPLEX,2.0,1.0,East Flanders,9000,108.0,AS_NEW,2.0,0,B,449000.0,4157.41
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,91.0,TO_BE_DONE_UP,2.0,1,F,160000.0,1758.24
APARTMENT,KOT,0.0,1.0,East Flanders,9000,21.0,GOOD,1.0,0,C,155000.0,7380.95
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9000,100.0,TO_BE_DONE_UP,2.0,1,B,420000.0,4200.0
APARTMENT,PENTHOUSE,3.0,2.0,East Flanders,9000,142.0,AS_NEW,2.0,1,A,479000.0,3373.24
APARTMENT,APARTMENT,3.0,2.0,East Flanders,9000,140.0,AS_NEW,2.0,1,B,769000.0,5492.86
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9000,91.0,GOOD,2.0,0,B,190000.0,2087.91
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,84.0,AS_NEW,2.0,1,B,429000.0,5107.14
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,88.0,GOOD,2.0,1,A,339000.0,3852.27
APARTMENT,FLAT_STUDIO,0.0,1.0,East Flanders,9000,91.0,GOOD,2.0,0,C,145000.0,1593.41
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,102.0,AS_NEW,2.0,0,C,390000.0,3823.53
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9000,50.0,AS_NEW,2.0,0,C,281950.0,5639.0
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,86.0,AS_NEW,2.0,0,B,347500.0,4040.7
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9000,183.0,AS_NEW,2.0,0,B,795000.0,4344.26
APARTMENT,FLAT_STUDIO,1.0,1.0,East Flanders,9000,25.0,GOOD,2.0,0,C,135000.0,5400.0
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9000,80.0,AS_NEW,2.0,0,B,449000.0,5612.5
APARTMENT,PENTHOUSE,3.0,2.0,East Flanders,9000,132.0,AS_NEW,2.0,1,A,979500.0,7420.45
APARTMENT,KOT,1.0,1.0,East Flanders,9000,91.0,AS_NEW,2.0,0,A,182500.0,2005.49
APARTMENT,FLAT_STUDIO,0.0,1.0,East Flanders,9000,27.0,GOOD,2.0,0,C,146000.0,5407.41
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9000,91.0,GOOD,2.0,0,B,150000.0,1648.35
APARTMENT,APARTMENT,3.0,1.0,East Flanders,9000,104.0,GOOD,2.0,1,B,244500.0,2350.96
APARTMENT,PENTHOUSE,3.0,2.0,East Flanders,9000,133.0,AS_NEW,2.0,1,A,1079500.0,8116.54
APARTMENT,APARTMENT,3.0,2.0,East Flanders,9000,114.0,GOOD,2.0,1,B,629000.0,5517.54
APARTMENT,APARTMENT,0.0,0.0,East Flanders,9000,33.0,AS_NEW,2.0,0,D,158000.0,4787.88
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9000,51.0,AS_NEW,2.0,1,B,219000.0,4294.12
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,87.0,GOOD,2.0,1,B,399900.0,4596.55
APARTMENT,APARTMENT,3.0,0.0,East Flanders,9000,104.0,GOOD,2.0,1,B,549900.0,5287.5
APARTMENT,APARTMENT,3.0,0.0,East Flanders,9000,91.0,GOOD,2.0,1,C,198000.0,2175.82
APARTMENT,FLAT_STUDIO,1.0,0.0,East Flanders,9000,24.0,TO_BE_DONE_UP,3.0,0,C,154990.0,6457.92
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9000,128.0,AS_NEW,2.0,1,B,845000.0,6601.56
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,91.0,GOOD,2.0,0,B,695000.0,7637.36
APARTMENT,KOT,0.0,1.0,East Flanders,9000,91.0,GOOD,1.0,0,B,105000.0,1153.85
APARTMENT,FLAT_STUDIO,1.0,0.0,East Flanders,9000,30.0,GOOD,2.0,0,F,148900.0,4963.33
APARTMENT,APARTMENT,1.0,0.0,East Flanders,9000,65.0,GOOD,2.0,1,B,339900.0,5229.23
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9000,91.0,GOOD,2.0,1,B,269000.0,2956.04
APARTMENT,GROUND_FLOOR,1.0,0.0,East Flanders,9000,91.0,GOOD,2.0,0,C,209500.0,2302.2
APARTMENT,DUPLEX,3.0,0.0,East Flanders,9000,148.0,GOOD,2.0,1,B,629900.0,4256.08
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9550,110.0,GOOD,2.0,1,B,259000.0,2354.55
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9550,70.0,GOOD,3.0,1,B,267500.0,3821.43
APARTMENT,APARTMENT,0.0,0.0,East Flanders,9550,311.0,GOOD,2.0,0,B,719000.0,2311.9
APARTMENT,GROUND_FLOOR,2.0,1.0,East Flanders,9550,77.0,GOOD,2.0,1,B,210000.0,2727.27
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9550,114.0,AS_NEW,2.0,0,D,229000.0,2008.77
APARTMENT,GROUND_FLOOR,1.0,1.0,East Flanders,9550,61.0,GOOD,2.0,1,B,199000.0,3262.3
APARTMENT,GROUND_FLOOR,2.0,1.0,East Flanders,9550,81.0,GOOD,2.0,1,A,215000.0,2654.32
APARTMENT,SERVICE_FLAT,2.0,1.0,East Flanders,9550,68.0,GOOD,2.0,1,B,185000.0,2720.59
APARTMENT,SERVICE_FLAT,2.0,1.0,East Flanders,9550,68.0,GOOD,2.0,1,B,180000.0,2647.06
APARTMENT,APARTMENT,5.0,2.0,East Flanders,9550,417.0,GOOD,3.0,1,B,699000.0,1676.26
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9550,126.0,GOOD,2.0,1,B,248000.0,1968.25
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9550,104.0,GOOD,2.0,1,B,218000.0,2096.15
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9550,88.0,AS_NEW,2.0,1,A,218000.0,2477.27
APARTMENT,LOFT,0.0,0.0,East Flanders,9550,311.0,GOOD,2.0,0,B,719000.0,2311.9
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9550,135.0,GOOD,3.0,1,C,329000.0,2437.04
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9550,91.0,AS_NEW,2.0,1,A,269000.0,2956.04
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9550,68.0,GOOD,2.0,1,B,218000.0,3205.88
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9550,71.0,AS_NEW,4.0,1,B,220000.0,3098.59
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9550,113.0,AS_NEW,2.0,1,A,330000.0,2920.35
APARTMENT,DUPLEX,2.0,1.0,East Flanders,9550,110.0,AS_NEW,2.0,1,B,313500.0,2850.0
APARTMENT,DUPLEX,3.0,1.0,East Flanders,9550,120.0,AS_NEW,2.0,1,B,342000.0,2850.0
APARTMENT,DUPLEX,3.0,1.0,East Flanders,9550,147.0,AS_NEW,2.0,1,B,396450.0,2696.94
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9550,109.0,AS_NEW,2.0,1,B,322000.0,2954.13
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9550,91.0,AS_NEW,2.0,1,B,274500.0,3016.48
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9550,91.0,AS_NEW,2.0,1,B,269500.0,2961.54
APARTMENT,SERVICE_FLAT,2.0,1.0,East Flanders,9550,91.0,GOOD,4.0,1,B,225000.0,2472.53
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9660,130.0,AS_NEW,2.0,1,B,325000.0,2500.0
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9660,97.0,GOOD,2.0,1,B,286800.0,2956.7
APARTMENT,APARTMENT,2.0,0.0,East Flanders,9660,91.0,GOOD,2.0,1,B,299000.0,3285.71
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9620,55.0,GOOD,2.0,1,B,155000.0,2818.18
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9620,146.0,GOOD,2.0,1,D,399000.0,2732.88
APARTMENT,GROUND_FLOOR,2.0,1.0,East Flanders,9620,83.0,JUST_RENOVATED,2.0,0,A,210000.0,2530.12
APARTMENT,APARTMENT,3.0,0.0,East Flanders,9620,97.0,JUST_RENOVATED,2.0,0,B,275000.0,2835.05
APARTMENT,GROUND_FLOOR,2.0,1.0,East Flanders,9620,80.0,GOOD,2.0,0,C,224500.0,2806.25
APARTMENT,APARTMENT,1.0,1.0,East Flanders,9620,77.0,GOOD,2.0,1,C,169000.0,2194.81
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9620,115.0,AS_NEW,1.0,1,D,279000.0,2426.09
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9620,96.0,GOOD,2.0,0,B,220000.0,2291.67
APARTMENT,APARTMENT,3.0,3.0,East Flanders,9620,91.0,GOOD,2.0,1,D,320000.0,3516.48
APARTMENT,APARTMENT,3.0,3.0,East Flanders,9620,91.0,GOOD,2.0,1,D,320000.0,3516.48
APARTMENT,GROUND_FLOOR,1.0,1.0,East Flanders,9620,87.0,GOOD,2.0,0,A,225000.0,2586.21
APARTMENT,APARTMENT,2.0,1.0,East Flanders,9620,87.0,GOOD,2.0,1,B,310000.0,3563.22
